bearingA_x,bearingA_y,bearingB_x,bearingB_y
-0.053879288,-0.093053449,-0.073863767,0.008367631
-0.033025483,0.008162445,-0.064396962,-0.01853282
-0.02478279,0.111170426,-0.020628748,-0.027796608
0.067213659,0.06341258,0.017128809,-0.018846717
0.091462161,0.060298467,0.040232736,-0.027716486
0.030647738,0.0949127,0.075883779,-0.047328472
0.04569629,0.001308118,0.074832627,-0.023121622
0.006274323,-0.033278495,0.075015999,-0.029139103
-0.057856734,0.022971056,0.045451154,-0.043933974
0.018818079,-0.041760509,-0.01487993,0.00290031
0.036064899,-0.069681961,-0.062066852,0.033575096
-0.078345241,0.001124533,-0.067838376,0.029739743
-0.081590628,-0.058032353,-0.093017724,0.052456991
-0.077836098,-0.108279806,-0.114457865,0.048707337
-0.12682392,-0.008112206,-0.083047328,0.026356064
-0.055791368,-0.041592798,-0.049599841,0.045224119
0.024643683,-0.083006223,0.013083063,0.030084546
-0.011476917,0.043976581,0.083131918,-0.027985903
-0.007549245,0.095511056,0.113899791,-0.034757239
0.01010626,0.050423945,0.123609037,-0.03472776
-0.040005792,0.124565092,0.140449547,-0.05892822
-0.029929102,0.122738907,0.111894693,-0.068270176
0.060276337,0.024058022,0.043066397,-0.035956096
0.071267428,0.017252165,0.00081204,0.013766108
0.026472102,0.01162753,0.002384598,0.010977618
0.030849118,-0.086928759,-0.017244399,0.020980518
-0.016962816,-0.112225392,-0.055790938,0.060031759
-0.102657028,-0.066361487,-0.041550661,0.042222742
-0.112964461,-0.103032413,-0.043434145,0.027248864
-0.075395408,-0.117355909,-0.039430689,0.053235582
-0.07814474,-0.024442789,-0.045301779,0.018047713
-0.024760731,0.032273562,-0.051144353,-0.002090211
0.050982255,0.032413171,-0.052119294,0.005180276
0.053342608,0.113443231,-0.019477204,-0.057659177
0.069454301,0.130982909,-0.02219661,-0.086112964
0.123155997,0.070091232,-0.015523685,-0.037029303
0.076247063,0.051669753,0.021919438,-0.035936228
0.041107122,0.021877565,0.029187685,-0.011064489
0.062923551,-0.076617318,0.006664011,0.041363484
0.024227662,-0.079883528,-0.020483213,0.02515879
-0.002658357,-0.037798408,-0.022994783,0.033729018
-0.002354641,-0.077544868,-0.046700043,0.05638596
-0.001539587,-0.072930401,-0.041809942,0.003124251
0.009987569,-0.011339784,-0.037908474,-0.012659863
0.074199589,-0.039942725,-0.014892328,0.027921696
0.104724589,-0.067411996,0.003816419,0.030592936
0.091984044,-0.031265875,0.05358536,0.023774781
0.064447651,-0.057098416,0.058332561,0.003327537
0.046841588,-0.043577297,0.057384478,-0.027117297
-0.01268903,0.059742571,0.060683917,-0.048786483
-0.022575366,0.090900944,0.054337453,-0.073837449
0.025092524,0.083087542,0.021833408,-0.082289179
-0.031115665,0.143780494,-0.008852605,-0.027079025
-0.071550469,0.114174219,-0.019438203,0.010075542
-0.068211629,-0.004653814,-0.050703613,0.035055485
-0.136476682,-0.031867383,-0.040949497,0.040400684
-0.156341807,-0.041087864,-0.056757791,0.023025916
-0.018947664,-0.117068459,-0.03320118,0.04651314
0.001784487,-0.08601496,0.006218687,0.055878246
-0.039374779,-0.004958398,0.037279567,0.018593857
-0.020760144,-0.038141665,0.023308252,0.012434995
-0.040920526,-0.016121034,0.050450867,-0.007015209
-0.112920455,0.079375532,0.040487146,-0.046337578
-0.029730795,0.045910978,0.01303944,-0.028192019
0.052156359,0.019556041,0.008266526,-0.033547046
0.025643256,0.107313457,0.028156559,-0.049480185
0.066717364,0.09257834,0.049325779,0.006578786
0.062420831,0.006739017,0.041019684,0.033017481
-0.025390071,0.043385873,0.05649281,-0.022191772
-0.035919666,0.009128709,0.029162596,0.004849615
0.008979513,-0.108049545,0.00621326,0.041411006
-0.012986491,-0.089089924,-0.024200984,0.038517484
-0.001451983,-0.073829505,-0.036712235,0.037642248
0.040906932,-0.141186599,-0.068323167,0.018433046
0.029866171,-0.067378942,-0.079800086,0.013144831
-0.018159111,-0.002605406,-0.091666699,0.019291023
0.027941225,-0.048304372,-0.060676662,-0.007816382
0.036567113,0.012772947,0.008809703,-0.04381401
0.012150994,0.094440237,0.036266384,-0.03075204
0.069922409,0.043611234,0.036317216,-0.006489908
0.076221401,0.04648913,0.057752838,-0.00586568
-0.005392788,0.103756602,0.072803501,-0.043904383
-0.016467383,0.039105065,0.001791588,-0.023903168
-0.001358272,-0.017297769,-0.03608946,0.016908434
-0.058225928,0.01554422,-0.0312391,-0.024628493
-0.024742955,-0.046124253,-0.03480846,-0.036420455
0.027854301,-0.140488883,-0.053319802,0.0247516
-0.027218439,-0.083943744,-0.033613695,0.030734731
-0.041500197,-0.082877623,-0.02623891,0.026259624
0.007261503,-0.138229385,-0.016184615,0.049151167
-0.036991731,-0.046243455,-0.001179475,-0.003548404
-0.00767948,0.046715559,-0.014155704,-0.007467027
0.125890817,0.008600679,-0.003351408,0.009759726
0.099911449,0.085857492,0.01975924,-0.04540815
0.015318468,0.167034525,0.043249169,-0.06096675
0.022233822,0.089253724,0.007432164,-0.015484127
-0.036297504,0.06029104,0.007455861,-0.011888145
-0.08646633,0.093481389,-0.005687955,0.009016911
-0.020848446,-0.005336321,-0.016816417,0.01648458
0.019039873,-0.050230418,-0.016833044,-0.010791487
-0.022469327,0.012720604,0.007896589,0.014472316
-0.036527281,-0.047263221,0.01304527,0.033613632
-0.042949553,-0.113088499,0.044260593,-0.00952312
-0.109839158,-0.065914337,0.062383078,-0.008286723
-0.10685153,-0.07532684,0.012238901,0.043837774
-0.026872668,-0.105088853,0.005947311,0.056588113
-0.018067531,-0.019458914,0.023118536,0.026578876
0.008217008,0.040162261,0.023194987,-0.031367017
0.080098427,0.050149418,-0.039392565,0.001573757
0.033447883,0.102911305,-0.0193153,-0.023736108
-0.020340981,0.123727549,-0.014192789,-0.091851529
0.002329883,0.037681721,-0.018151981,-0.058701479
-0.01018111,0.024545851,-0.017341446,-0.021335369
-0.017974303,0.031430732,-0.00904163,-0.017018683
0.063024275,-0.05922216,-0.013293477,0.045289239
0.06472347,-0.082583789,0.007397136,0.01873232
0.02933186,-0.024099436,0.002573875,-0.041977642
0.064709851,-0.084198028,-0.04996754,0.055571489
0.046679131,-0.09979806,-0.018240389,0.066022872
-0.028193764,-0.023129652,0.009926435,0.003715081
0.013521011,-0.04461659,-0.010623708,0.049766476
0.019291887,-0.046795783,-0.034670196,0.058412962
-0.047815793,0.040099716,-0.015531106,-0.001306803
-0.027246537,0.035115211,-0.011141819,-0.009027161
-0.029819994,-0.003543897,-0.005177997,-0.070089088
-0.032237068,0.077366651,-0.007534784,-0.093609347
0.014285275,0.088357279,0.002417814,-0.029634703
0.063931055,0.010841755,0.025714808,-0.03640315
0.058097865,0.013772879,0.039277593,-0.043543113
0.026669668,0.010097639,0.010137808,0.02264273
0.021399494,-0.094348485,-0.03232882,0.05325446
0.004181169,-0.099308306,-0.027455973,0.0607966
-0.039445438,-0.063658803,-0.032155589,0.042382727
0.032421116,-0.079238197,-0.058820806,0.012000729
0.081938144,-0.034997097,-0.069277509,0.042296329
-0.003973049,0.042428185,-0.018552821,0.039477386
-0.024536621,0.037623794,0.016556377,-0.01454288
-0.064020037,0.040300089,0.040613325,-0.02467252
-0.145315552,0.085113993,0.067317318,-0.027644414
-0.107160544,0.063331511,0.053498265,-0.022479557
-0.022219426,0.013303594,0.079056317,-0.002730202
-0.038823605,0.048499846,0.101166787,-0.069723065
-0.020169613,0.078314447,0.058582996,-0.065025786
0.016338688,0.021335856,0.023523117,0.008062805
-0.040558363,0.008820691,0.056057129,-0.033585285
-0.077637418,-0.023060451,0.013084098,-0.028698518
-0.038314166,-0.108871595,-0.012183273,0.063792715
-0.035095179,-0.126782315,-0.015484027,0.081889322
-0.006844293,-0.090463142,-0.018735596,0.089636098
0.048310366,-0.108000237,-0.021222502,0.087705597
0.011554197,-0.049081915,-0.0286384,-0.005274064
-0.002622143,0.069659583,-0.027205169,-0.0465858
0.013760189,0.055396214,-0.038728466,-0.012997888
0.002899692,0.047519543,-0.013388045,-0.052905997
0.006213864,0.123724728,-0.006350613,-0.044162791
0.053933181,0.072438781,-0.00923433,0.01189829
0.095741406,0.008290223,-0.028690052,0.00496543
0.084816686,0.056820728,-0.000840581,-0.011943302
0.068470167,0.015343815,-0.006178299,-0.034918715
0.109896049,-0.046751028,0.004706816,-0.028343639
0.042333183,-0.011477359,0.016543488,0.034871278
-0.00207419,-0.052679013,0.022398603,0.072956872
0.033239283,-0.120071766,0.00175597,0.065976734
-0.020452766,-0.077666701,0.002370756,0.058373423
-0.034641938,-0.060298525,-0.046693797,0.024920187
0.021644831,-0.109686968,-0.092970047,0.013013493
0.010075622,-0.082303235,-0.055297961,-0.039459497
-6.76E-05,0.004407236,-0.048601594,-0.105131809
0.067587389,0.010601387,-0.048520577,-0.042680608
0.060676091,0.043100654,-0.019663659,-0.00023398
-0.001144172,0.140738074,0.033369707,-0.051608486
-0.011842576,0.133553983,0.051001801,-0.03053145
-0.037000502,0.08990934,0.072861009,0.008423122
-0.092618951,0.092292989,0.047675084,-0.002619692
-0.036153006,0.006803307,0.058400748,0.019404243
0.008254347,-0.071571176,0.048937816,0.011511361
-0.030564177,-0.036455851,0.029545699,0.004591079
-0.01138964,-0.047702818,-0.011471336,0.066828959
-0.023671429,-0.093511417,-0.03709521,0.052617677
-0.088872026,-0.03854432,-0.026405126,-0.015162549
-0.083169814,-0.027662113,-0.043986723,0.008650207
-0.049588959,-0.069119757,-0.050727966,0.017539148
-0.041680189,-0.002066354,-0.015581813,-0.006223791
-0.020133049,0.067671549,0.031360236,-0.0188069
0.017734393,0.066552256,0.032055616,-0.044548615
0.021184878,0.121327523,0.070257686,-0.057558638
-0.012318801,0.124271167,0.049477689,-0.035305498
0.006603823,0.020353151,0.03222026,-0.036396142
0.004314831,-0.035472858,0.050236037,-0.015721041
-0.020734272,-0.052039359,0.031288151,0.045102583
0.028454795,-0.089297946,-0.019647548,0.079261457
0.041324241,-0.09994608,-0.027429317,0.083552446
-0.011596537,-0.04570776,-0.017797868,0.0015374
-0.016231495,-0.03908732,-0.048417556,-0.010856244
-0.034128378,-0.052516948,-0.044565552,0.029553033
-0.075863958,-0.004985472,-0.035045705,0.018993179
-0.030834301,0.019920651,-0.02052227,0.01847789
0.034829586,0.009172595,-0.002546527,0.018280241
0.039013745,0.071744961,-0.007486584,-0.036424431
0.074474513,0.077511623,-0.029907847,-0.049766949
0.123471077,0.02849745,0.009831989,-0.058007558
0.048688469,0.051220038,0.049173712,-0.128705468
0.010710467,0.048916646,0.030426319,-0.042681176
0.043562461,-0.02497695,0.002443065,0.076494923
-0.012236703,-0.023677731,0.033671235,0.03276715
-0.042651583,-0.03358968,0.022770514,0.010056225
-0.042143187,-0.113254248,-0.059637003,0.060538382
-0.087675656,-0.1416232,-0.082266725,0.029936105
-0.090183374,-0.110266358,-0.06295735,0.009255283
-0.040117095,-0.10396752,-0.051390247,0.00868744
0.00696568,-0.042588785,-0.043417215,-0.008033298
0.021762488,0.084659145,-0.020400339,0.011428145
0.026292962,0.117988197,-0.00436562,0.023722069
0.033472734,0.111533509,0.049526652,-0.035375994
-0.002794652,0.124244333,0.06197831,-0.060169295
0.019189457,0.069991526,0.028594903,-0.036587081
0.099776286,-0.007997409,0.02963172,-0.023530188
0.075816899,0.007017316,0.058216364,-0.010842312
0.045638699,-0.002245978,0.033581665,-0.018330032
0.031241261,-0.035805951,-0.026906766,0.019686219
-0.066053315,-0.020928791,-0.031099034,0.047550948
-0.096572963,-0.027890796,-0.041069532,0.034859749
-0.042469942,-0.092566639,-0.035041428,0.028241093
-0.04409263,-0.075071372,-0.021102184,0.045429774
-0.054469108,-0.042424694,-0.018968599,0.038067647
-0.014373732,-0.059066687,0.000670243,0.036950701
-0.053153283,-0.037466,0.07644514,-0.044554882
-0.100504204,0.022875401,0.060090826,-0.096435087
-0.055751389,0.020275388,-0.000589197,-0.024441246
-0.015992822,0.026682582,0.032666939,-0.016689786
0.011867389,0.075738597,0.060789226,-0.048114892
0.082080286,0.093781483,0.024068184,0.013922302
0.100735028,0.069175811,-0.018981481,0.034921401
0.07730657,0.074421028,-0.011241056,-0.023208244
0.075626943,0.034911261,-0.013981764,0.007108063
0.041364483,-0.062369582,-0.010008954,0.001622846
-0.016325934,-0.084033913,-0.030389781,-0.004691564
-0.042121722,-0.106951154,-0.052125915,0.094881414
-0.023803582,-0.140736738,-0.043999437,0.102072686
-0.027153425,-0.077401026,-0.025523962,0.00673549
-0.023226821,-0.008653761,-0.040095491,-0.020933493
0.013663971,-0.008334369,-0.068824519,-0.025023398
0.024267491,0.047895276,-0.006300147,-0.059592792
-0.012096552,0.078606278,0.061679273,-0.065819056
0.019881116,0.042200853,0.052688465,-0.014316679
0.00880468,0.050995465,0.048457567,0.031346226
-0.008201193,0.070224554,0.067258102,0.037696862
0.025247243,0.014126462,0.036634532,0.014409302
0.015958837,8.81E-05,0.006804071,-0.004928656
-0.024395617,0.000430763,-0.05626466,-0.021235656
0.013321965,-0.05989032,-0.092869327,-0.000435703
0.042627721,-0.097303659,-0.062319258,0.021370298
-0.003172637,-0.054292022,-0.055118324,0.007406615
0.0071453,-0.046541547,-0.073521019,0.026909404
0.008398308,-0.060437243,-0.057750492,0.06321238
-0.020018925,-0.019519659,0.009806533,0.023794342
-0.007680177,0.006401976,0.042605572,-0.020092503
0.031537416,0.01019263,0.078940803,-0.022359031
0.017291773,0.062139632,0.080475434,-0.021396268
0.016059483,0.101981303,0.113593755,-0.018852194
-0.022096051,0.086208249,0.11621459,-0.028863579
-0.094388987,0.092172963,0.100470178,-0.052458194
-0.119093823,0.071549036,0.034763199,-0.010877947
-0.079206911,-0.015166801,-0.000614328,0.031926308
-0.058877215,-0.064257978,0.004873165,0.012444751
-0.067390379,-0.069563331,-0.009283865,0.019164003
-0.033541318,-0.10759162,-0.046000509,0.028015478
-0.007513399,-0.106988042,-0.057742141,0.01168552
-0.022405607,-0.071433911,-0.018194765,-0.005120375
-0.016595622,-0.058835478,-0.042663028,-0.002014419
-0.004591236,-0.017710334,-0.029688227,0.008337761
0.010149666,0.046711286,-0.011799333,0.040115748
0.059519893,0.077384851,0.003551395,0.040091408
0.080710939,0.110619322,-0.000403848,0.009876404
0.07438243,0.128442153,0.020177504,-0.041347294
0.095819972,0.101829009,-0.000827793,-0.06467896
0.098918655,0.040714353,0.00467135,-0.039126246
0.036588641,0.009218442,0.017818796,-0.026664611
-0.000467805,-0.026382647,0.012019456,0.001226811
0.006975666,-0.085404817,4.63E-05,0.060932889
0.006311161,-0.101242623,-0.028196616,0.073798236
-0.005573586,-0.077761872,-0.035264918,0.017119909
0.010690688,-0.083152245,-0.032160597,-0.01517933
0.000595293,-0.070974425,-0.027909293,-0.024685056
-0.026433607,-0.028467687,-0.043632329,-0.005227427
-0.018468849,-0.028286528,-0.015966023,0.042266748
0.000213362,-8.75E-05,0.011648354,0.038699598
-0.011077648,0.042579979,0.017793674,0.010439848
0.003513465,0.033888762,-0.027845183,0.011702728
0.005622968,0.013531748,-0.03283167,-0.036682295
-0.00395008,0.047476204,-0.008581583,-0.090738592
0.014759752,0.046027099,-0.00634877,-0.056900578
0.051977791,0.025650448,-0.012238047,-0.011949875
0.045464362,0.049670362,0.013709711,-0.005104677
0.019934585,0.049974387,0.042154486,0.006591576
-0.003079251,-0.013917368,0.035267273,0.021690297
-0.050999322,-0.043292306,0.032819212,0.025171658
-0.047863827,-0.075760914,-0.001337187,0.037703886
-0.006452012,-0.124828323,-0.005156535,0.037569224
0.006498376,-0.085548024,0.019409886,0.020039453
-0.01677603,-0.007144223,0.015858204,0.013099352
-0.016579679,0.034992073,-0.010105289,0.001291972
-0.083609157,0.089061746,0.023457454,-0.033519923
-0.115638263,0.131000713,0.044673427,-0.044278854
-0.080620637,0.050263541,0.026274983,-0.019458912
-0.045275248,0.006329904,0.02274558,-0.005255755
-0.042590856,0.028027276,0.012905571,-0.000475325
-0.014301995,0.000285989,0.011357537,-0.02257689
0.0032904,-0.023983265,-0.003789408,-0.039492937
-0.025508435,0.01229667,-0.037774041,-0.027498258
-0.019041925,-0.025296942,-0.072581522,0.00545206
-0.003597183,-0.078205182,-0.054809163,0.035050491
-0.021004566,-0.072879423,-0.031898759,0.060989502
-0.02320016,-0.053848757,-0.029608172,0.08878947
0.032631406,-0.051086251,-0.033101482,0.081916542
0.038650276,-0.015992513,-0.007336957,0.018283719
0.048597176,0.03712255,0.031038913,-0.061496773
0.059822405,0.02573046,0.027204301,-0.067096162
0.045451694,0.026396238,0.033728065,-0.063180519
0.003323344,0.065282631,0.050366386,-0.045571938
0.038057992,0.04223993,0.053732577,-0.001822339
0.071073299,0.002495469,0.024135885,-0.003473704
0.058541784,0.026984218,8.20E-06,-0.034029873
0.058168048,-0.011935873,-0.040025216,-0.00974118
0.029666183,-0.065455667,-0.015621631,-0.017959721
-0.033642565,-0.054681255,0.005584043,-0.021441736
-0.056255396,-0.067648851,-0.049726018,0.071614672
-0.050847558,-0.097299255,-0.056084852,0.105069868
-0.073582044,-0.048445025,-0.013943941,0.061662114
-0.065304229,-0.04470938,-0.033583521,0.039590375
-0.0525294,-0.06193003,-0.073505936,-0.001441598
-0.036044346,0.005064099,-0.06855589,-0.048366837
-0.004654025,0.052617797,-0.037749064,-0.045613603
0.056511777,0.058134357,0.03295142,-0.064550996
0.061903258,0.116671366,0.044957204,-0.047520854
0.050421788,0.135511366,0.038618444,-0.008932732
0.044360798,0.068953436,0.064595616,-0.006378461
-0.002213949,0.030211152,0.079977471,-0.001637342
-0.042915302,-0.017136095,0.034857064,0.004016693
-0.00769526,-0.087139479,-0.015701592,0.006443178
0.032505337,-0.092737962,-0.050933177,0.056605732
0.024104258,-0.048826524,-0.022090249,0.042844726
0.02387602,-0.037346593,-0.004953973,0.002608754
-0.022533502,-0.04194598,-0.035704109,0.038858772
-0.080831494,-0.030541184,0.00346474,0.020550591
-0.081141929,-0.040337071,0.044407382,-0.00321769
-0.033109544,-0.078041769,0.040867457,0.024947454
-0.021665496,-0.035483503,0.033015319,-0.001348185
0.014410607,0.045425853,0.020837915,-0.035198579
0.05763661,0.083598715,0.008798235,-0.046618253
0.04142254,0.114798146,0.037791682,-0.114392809
0.006248031,0.135038379,-0.007789232,-0.09173713
0.001423251,0.086110936,-0.038340965,-0.001658321
-0.005436541,0.018314732,0.006381019,0.033465333
-0.016128579,-0.022596082,0.021111356,0.089013481
-0.002317826,-0.0712663,-0.001247908,0.109325085
0.007709651,-0.111127696,-0.020059664,0.023597808
0.016633457,-0.090060857,-0.033055338,-0.00780408
-0.002409768,-0.072406296,-0.020858299,-0.019852035
-0.025251624,-0.067544604,-0.000970486,-0.059903116
-0.045744606,-0.016884855,-0.023893882,-0.010060971
-0.022878441,0.018065089,-0.014142638,0.046068774
0.021570426,0.022545436,0.00417539,0.038002434
0.040157251,0.06099208,0.023169391,0.005444982
0.02337092,0.075925452,0.021564368,-0.063995335
0.047540518,0.051335009,0.002378345,-0.073947348
0.047868241,0.031200406,0.010148033,-0.034713203
0.01559863,0.006170202,0.03967349,-0.020780782
0.021577516,-0.033684853,0.001185307,0.040089441
0.024969257,-0.051144806,-0.046585728,0.097995128
0.008235892,-0.043011698,-0.038357563,0.058095107
0.017142544,-0.043413846,-0.06556939,0.032491003
0.022770366,-0.061652634,-0.074871033,0.010994416
-0.011910109,-0.061147769,-0.075443875,-0.029165152
0.001973433,-0.050160152,-0.04037897,0.014917034
0.014698709,-0.055291013,0.026508408,0.03354401
-0.00866742,0.00229986,0.075435658,-0.006420465
-0.02077031,0.07131543,0.059192445,0.000907537
-0.012588767,0.095109017,0.084855383,-0.014905701
-0.03164175,0.090899471,0.095667797,-0.070603437
-0.030448506,0.086111428,0.053980794,-0.045129955
-0.033388737,0.048551441,0.03023848,-0.043707
-0.033525796,0.037608095,0.005193938,-0.038303553
-0.028056028,0.026274664,-0.00089589,0.006277914
-0.087817801,-0.015338439,-0.000340069,0.016398959
-0.150580489,-0.071786594,-0.003853559,0.019533008
-0.154381277,-0.108960558,-0.040857191,0.065366203
-0.11220816,-0.138362097,-0.049628413,0.068154735
-0.049922007,-0.109517827,-0.063101286,0.054712291
-0.003686429,-0.039542177,-0.041126247,0.021798064
0.029798078,0.031492584,-0.046379772,-0.051776989
0.081178633,0.083097108,-0.040686065,-0.06458389
0.07950644,0.096295889,0.000446079,-0.066287967
0.057927223,0.093605063,0.042148238,-0.075078083
0.058506114,0.06585523,0.046748632,-0.005134808
0.061958496,0.031982144,0.063127535,0.053619806
0.066039639,0.01301472,0.072604921,0.046387664
0.089241464,0.007808564,0.033504196,0.043360616
0.072423819,-0.013601374,0.010314959,-0.018693414
0.054682807,-0.009817371,-0.027609408,-0.049472796
0.024236506,-0.031780869,-0.040853196,-0.014597717
-0.040440472,-0.065428498,-0.032953427,0.011647107
-0.065982562,-0.09485934,-0.031006215,0.035888229
-0.024974197,-0.109894018,-0.040304723,0.073810408
-3.67E-05,-0.113846148,-0.021976504,0.027737147
0.001817565,-0.072783602,-0.021819739,-0.014254137
0.001069815,-0.046710189,-0.015195401,-0.047615176
-0.01044497,0.00034749,-0.014861709,-0.087615394
0.017724627,0.066623484,-0.037309082,-0.030457424
0.030189357,0.099396989,-0.025615684,0.017209398
0.013041499,0.128098482,0.00079077,-0.004926645
-0.003405721,0.127384965,-0.011000601,0.006771093
-0.002657579,0.06581371,-0.029111206,0.01047445
-0.020233645,0.005382617,-0.028550433,-0.026254103
-0.011203335,-0.046003565,-0.02126881,-0.004721971
0.002405783,-0.122736552,-0.000326826,0.009970286
0.035578551,-0.123551376,0.010228559,0.022378411
0.03146904,-0.076336245,0.013786407,0.055713148
0.024757819,-0.048058239,0.035341975,0.029310761
0.005115328,-0.011509059,0.032452648,-0.00753465
-0.010734358,0.041561869,0.027698049,0.001461651
-0.004964345,0.041932355,0.02674483,-0.021528564
0.011481279,0.051752734,0.035081398,-0.017050428
0.003332188,0.072843117,0.050867308,-0.001845701
-0.030519988,0.074382336,0.050769764,-0.029432976
-0.047124167,0.06810136,0.03037833,-0.024540634
-0.109421528,0.061604811,0.032201933,-0.007548785
-0.133190529,0.012606797,0.022656875,-0.016580051
-0.087405469,-0.057494973,-0.043919735,0.03237981
-0.01963112,-0.0892165,-0.061717337,0.053784287
-0.001070943,-0.093776524,-0.064422488,0.020901801
0.033647606,-0.079359634,-0.068238459,0.023988441
0.00498194,-0.057433712,-0.055510461,-0.017459445
-0.026640815,-0.031408778,-0.019690004,-0.054319029
-0.042201372,-0.018839195,-0.012806468,0.01490773
-0.056171745,-0.017932147,0.046555595,0.057055386
-0.06278509,-0.000808676,0.07772306,0.037628855
-0.02389032,0.043344605,0.065493295,0.056310625
0.018594093,0.078295098,0.044458705,0.000219579
0.0455571,0.102882055,0.022518542,-0.082202601
0.058847878,0.09039472,-0.002676392,-0.08833373
0.02339744,0.032528771,-0.019612346,-0.091783794
0.010085777,-0.012059036,-0.02600116,-0.059141267
0.003097766,-0.053279542,-0.023356457,0.026964703
0.032124747,-0.112474715,-0.004216845,0.0567869
0.040726015,-0.138136039,-0.024520594,0.058220414
0.035901776,-0.127536131,-0.011920736,0.037163804
-0.003217942,-0.100238248,-0.019985931,0.003520608
0.004111569,-0.048071243,-0.032299576,0.016179126
-0.000405994,0.006758987,-0.04356647,0.016029953
0.008291988,0.055874097,-0.057684839,0.010712685
0.0508013,0.092266886,-0.070892242,0.040618221
0.073253095,0.097707635,-0.024504808,0.002297179
0.080822043,0.084939931,-0.013679521,-0.069248412
0.092613679,0.065171195,-0.017385542,-0.068891638
0.091459406,0.025803895,0.031090976,-0.081018987
0.070007676,-0.015920175,0.063420046,-0.045848793
0.058303784,-0.044912051,0.067794624,0.041649485
-0.002117682,-0.055674433,0.071207975,0.035328641
-0.027106836,-0.029014605,0.053210036,0.02464298
-0.053222478,-0.007197421,0.013367921,0.058314735
-0.08225064,-0.009410026,0.004319061,0.032595569
-0.086616184,-0.029827708,-0.039791794,0.011551799
-0.060910556,-0.056353255,-0.043999031,0.0174175
-0.041199098,-0.076792647,-0.031933905,0.010150978
-0.029827419,-0.053418203,-0.006499786,0.021459517
-0.05833657,-0.017978798,0.036974064,-0.00553166
-0.091415113,0.018852996,0.067020085,-0.043322803
-0.084612269,0.056640315,0.063476877,0.001244082
-0.060748943,0.071482224,0.059648605,0.005375565
-0.018376572,0.082817491,0.021194833,-0.017276805
0.030152352,0.092538061,-0.026279251,0.004013596
0.064125587,0.083864597,-0.012658896,-0.027876667
0.071217302,0.048553252,-0.031762761,-0.04120373
0.064319762,-0.01476933,-0.052416115,0.011118821
0.006190095,-0.091136905,-0.025155787,-0.001435192
-0.020857584,-0.123274486,0.007109774,0.02896356
-0.025819316,-0.133002397,0.009215757,0.115076411
-0.020220034,-0.093458293,0.030219255,0.093404416
0.013372058,-0.009991755,0.020419716,0.023886785
0.052192004,0.061782646,0.016805995,-0.029478447
0.043523259,0.089406878,0.01512059,-0.093314848
0.012198213,0.095133167,-0.01337359,-0.080189821
-0.025153681,0.052206911,-0.005281781,-0.059175292
-0.040777842,0.002258261,-0.003005019,-0.052920997
-0.005654803,-0.02875324,-0.026471487,0.030724248
-0.006989586,-0.046022745,-0.0298452,0.048207667
-0.029631119,-0.034789393,-0.020051211,-0.008788132
-0.035359628,-0.03602677,-0.039318833,-0.021442105
-0.025852994,-0.042948295,-0.035022833,-0.035160021
-0.014348351,-0.036637911,-0.063835694,-0.014648769
0.01554806,-0.046084963,-0.077806869,0.068916355
0.013195717,-0.067002406,-0.03512701,0.038913894
0.011139072,-0.033656847,-0.033513693,0.033329706
0.01314641,-0.022491705,-0.04383878,0.053448126
0.024632305,-0.016880253,-0.012718467,-0.017879998
0.043380247,0.011942395,0.02175885,-0.065331086
0.051083957,0.042334259,0.055473827,-0.043582813
0.077374456,0.05182394,0.103771076,-0.055596782
0.086238508,0.084561727,0.091308074,-0.01208823
0.057484316,0.09292054,0.097261833,-0.003719818
0.02447029,0.05578468,0.088327986,-0.06090818
0.018010044,0.014320645,0.045154116,-0.011728839
-0.001727083,-0.036331969,-0.010092587,0.032367914
-0.013997033,-0.085267373,-0.042988104,0.019003319
-0.033214993,-0.100036584,-0.064150173,0.039147276
-0.062891704,-0.082955076,-0.056902024,0.045559879
-0.10291354,-0.06173989,-0.061440253,0.022242382
-0.137853999,-0.017024626,-0.058478634,0.04533818
-0.151770906,0.002575203,-0.02298136,0.004246932
-0.099579134,0.019494592,-0.025570508,-0.000358517
-0.038145268,0.057254484,-0.030512607,0.026483582
-0.000175147,0.087046256,-0.01554704,-0.00588357
0.045842458,0.074464599,0.012793393,-0.07089202
0.044994046,0.082875717,0.028974411,-0.090440456
0.01843828,0.060029338,0.0458893,-0.099968028
0.018926739,-0.007502877,0.031675883,-0.021223217
0.014065148,-0.067682526,0.049015638,0.056048823
-0.007418822,-0.078246781,0.051606335,0.068230613
0.020353915,-0.076124566,0.019557019,0.105234616
0.039450655,-0.054852791,-0.009263086,0.104216643
0.027798489,-0.014184013,-0.020076149,0.022147999
0.023723649,0.005182441,-0.021065551,-0.035832056
0.019459312,-0.01235554,-0.011785336,-0.05586659
-0.015734733,-0.027459657,-0.019573282,-0.052447494
-0.012962694,-0.033663008,-0.020009819,0.013611629
0.00482904,-0.067547104,0.003074962,-0.001537577
0.020704936,-0.044378225,0.008216908,-0.023894149
0.022612358,0.022350179,-0.011648265,-0.009684594
0.010204969,0.064170473,-0.008789185,-0.032559731
0.000585618,0.090002404,0.003700181,-0.084659366
0.002719724,0.121827896,-0.005736625,-0.049792718
0.007737314,0.072023089,-0.03769762,0.004141901
0.027832309,-0.000826786,-0.041488615,0.053957379
0.024754687,-0.068532835,-0.039613032,0.065030603
0.019621086,-0.133446567,-0.043991152,0.030902881
